Date,Close,Change,AVG
18/06/2018 15:30:00,46600.00,-2.2,-2.2
19/06/2018 15:30:00,47000.00,0.86,0.8
20/06/2018 15:30:00,47000.00,0,0
21/06/2018 15:30:00,47050.00,0.11,0.2
22/06/2018 15:30:00,47250.00,0.43,0.4
25/06/2018 15:30:00,46650.00,-1.27,-1.2
26/06/2018 15:30:00,47000.00,0.75,0.8
27/06/2018 15:30:00,47950.00,2.02,2
28/06/2018 15:30:00,46800.00,-2.4,-2.4
29/06/2018 15:30:00,46650.00,-0.32,-0.4
02/07/2018 15:30:00,45550.00,-2.36,-2.4
03/07/2018 15:30:00,46150.00,1.32,1.4
04/07/2018 15:30:00,46250.00,0.22,0.2
05/07/2018 15:30:00,45950.00,-0.65,-0.6
06/07/2018 15:30:00,44900.00,-2.29,-2.2
09/07/2018 15:30:00,45600.00,1.56,1.6
10/07/2018 15:30:00,46300.00,1.54,1.6
11/07/2018 15:30:00,46000.00,-0.65,-0.6
12/07/2018 15:30:00,45500.00,-1.09,-1
13/07/2018 15:30:00,46500.00,2.2,2.2
16/07/2018 15:30:00,46050.00,-0.97,-1
17/07/2018 15:30:00,45850.00,-0.43,-0.4
18/07/2018 15:30:00,46550.00,1.53,1.6
19/07/2018 15:30:00,46900.00,0.75,0.8
20/07/2018 15:30:00,47450.00,1.17,1.2
23/07/2018 15:30:00,46500.00,-2,-2
24/07/2018 15:30:00,46150.00,-0.75,-0.8
25/07/2018 15:30:00,46150.00,0,0
26/07/2018 15:30:00,46900.00,1.63,1.6
27/07/2018 15:30:00,46900.00,0,0
30/07/2018 15:30:00,46500.00,-0.85,-0.8
31/07/2018 15:30:00,46250.00,-0.54,-0.6
01/08/2018 15:30:00,46550.00,0.65,0.6
02/08/2018 15:30:00,45550.00,-2.15,-2.2
03/08/2018 15:30:00,45750.00,0.44,0.4
06/08/2018 15:30:00,45800.00,0.11,0.2
07/08/2018 15:30:00,46700.00,1.97,2
08/08/2018 15:30:00,46800.00,0.21,0.2
09/08/2018 15:30:00,46900.00,0.21,0.2
10/08/2018 15:30:00,45400.00,-3.2,-3.2
13/08/2018 15:30:00,45050.00,-0.77,-0.8
14/08/2018 15:30:00,45150.00,0.22,0.2
16/08/2018 15:30:00,44250.00,-1.99,-2
17/08/2018 15:30:00,44100.00,-0.34,-0.4
20/08/2018 15:30:00,43850.00,-0.57,-0.6
21/08/2018 15:30:00,44800.00,2.17,2.2
22/08/2018 15:30:00,46100.00,2.9,3
23/08/2018 15:30:00,46200.00,0.22,0.2
24/08/2018 15:30:00,46150.00,-0.11,-0.2
27/08/2018 15:30:00,46300.00,0.33,0.4
28/08/2018 15:30:00,46550.00,0.54,0.6
29/08/2018 15:30:00,46800.00,0.54,0.6
30/08/2018 15:30:00,47650.00,1.82,1.8
31/08/2018 15:30:00,48450.00,1.68,1.6
03/09/2018 15:30:00,47450.00,-2.06,-2
04/09/2018 15:30:00,47650.00,0.42,0.4
05/09/2018 15:30:00,46600.00,-2.2,-2.2
06/09/2018 15:30:00,46100.00,-1.07,-1
07/09/2018 15:30:00,44900.00,-2.6,-2.6
10/09/2018 15:30:00,45500.00,1.34,1.4
11/09/2018 15:30:00,45050.00,-0.99,-1
12/09/2018 15:30:00,44550.00,-1.11,-1.2
13/09/2018 15:30:00,44050.00,-1.12,-1.2
14/09/2018 15:30:00,45850.00,4.09,4
17/09/2018 15:30:00,45150.00,-1.53,-1.6
18/09/2018 15:30:00,45500.00,0.78,0.8
19/09/2018 15:30:00,46150.00,1.43,1.4
20/09/2018 15:30:00,47250.00,2.38,2.4
21/09/2018 15:30:00,47400.00,0.32,0.4
27/09/2018 15:30:00,47500.00,0.21,0.2
28/09/2018 15:30:00,46450.00,-2.21,-2.2
01/10/2018 15:30:00,46350.00,-0.22,-0.2
02/10/2018 15:30:00,45700.00,-1.4,-1.4
04/10/2018 15:30:00,44700.00,-2.19,-2.2
05/10/2018 15:30:00,44700.00,0,0
8/10/2018 15:30:00,44950.00,0.56,0.6
10/10/2018 15:30:00,45300.00,0.78,0.8
11/10/2018 15:30:00,43100.00,-4.86,-4.8
12/10/2018 15:30:00,44000.00,2.09,2
15/10/2018 15:30:00,43800.00,-0.45,-0.4
16/10/2018 15:30:00,43600.00,-0.46,-0.4
17/10/2018 15:30:00,44150.00,1.26,1.2
18/10/2018 15:30:00,44050.00,-0.23,-0.2
19/10/2018 15:30:00,43900.00,-0.34,-0.4
22/10/2018 15:30:00,43550.00,-0.8,-0.8
23/10/2018 15:30:00,43050.00,-1.15,-1.2
24/10/2018 15:30:00,42550.00,-1.16,-1.2
25/10/2018 15:30:00,41000.00,-3.64,-3.6
