Date,Close,Change,AVG
02/05/2017 16:00:00,147.51,0.63,0.6
03/05/2017 16:00:00,147.06,-0.31,-0.4
04/05/2017 16:00:00,146.53,-0.36,-0.4
05/05/2017 16:00:00,148.96,1.66,1.6
08/05/2017 16:00:00,153.01,2.72,2.8
09/05/2017 16:00:00,153.99,0.64,0.6
10/05/2017 16:00:00,153.26,-0.47,-0.4
11/05/2017 16:00:00,153.95,0.45,0.4
12/05/2017 16:00:00,156.10,1.4,1.4
15/05/2017 16:00:00,155.70,-0.26,-0.2
16/05/2017 16:00:00,155.47,-0.15,-0.2
17/05/2017 16:00:00,150.25,-3.36,-3.4
18/05/2017 16:00:00,152.54,1.52,1.6
19/05/2017 16:00:00,153.06,0.34,0.4
22/05/2017 16:00:00,153.99,0.61,0.6
23/05/2017 16:00:00,153.80,-0.12,-0.2
24/05/2017 16:00:00,153.34,-0.3,-0.2
25/05/2017 16:00:00,153.87,0.35,0.4
26/05/2017 16:00:00,153.61,-0.17,-0.2
30/05/2017 16:00:00,153.67,0.04,0
31/05/2017 16:00:00,152.76,-0.59,-0.6
01/06/2017 16:00:00,153.18,0.27,0.2
02/06/2017 16:00:00,155.45,1.48,1.4
05/06/2017 16:00:00,153.93,-0.98,-1
06/06/2017 16:00:00,154.45,0.34,0.4
07/06/2017 16:00:00,155.37,0.6,0.6
08/06/2017 16:00:00,154.99,-0.24,-0.2
09/06/2017 16:00:00,148.98,-3.88,-3.8
12/06/2017 16:00:00,145.42,-2.39,-2.4
13/06/2017 16:00:00,146.59,0.8,0.8
14/06/2017 16:00:00,145.16,-0.98,-1
15/06/2017 16:00:00,144.29,-0.6,-0.6
16/06/2017 16:00:00,142.27,-1.4,-1.4
19/06/2017 16:00:00,146.34,2.86,2.8
20/06/2017 16:00:00,145.01,-0.91,-1
21/06/2017 16:00:00,145.87,0.59,0.6
22/06/2017 16:00:00,145.63,-0.16,-0.2
23/06/2017 16:00:00,146.28,0.45,0.4
26/06/2017 16:00:00,145.82,-0.31,-0.4
27/06/2017 16:00:00,143.73,-1.43,-1.4
28/06/2017 16:00:00,145.83,1.46,1.4
29/06/2017 16:00:00,143.68,-1.47,-1.4
30/06/2017 16:00:00,144.02,0.24,0.2
03/07/2017 16:00:00,143.50,-0.36,-0.4
05/07/2017 16:00:00,144.09,0.41,0.4
06/07/2017 16:00:00,142.73,-0.94,-1
07/07/2017 16:00:00,144.18,1.02,1
10/07/2017 16:00:00,145.06,0.61,0.6
11/07/2017 16:00:00,145.53,0.32,0.4
12/07/2017 16:00:00,145.74,0.14,0.2
13/07/2017 16:00:00,147.77,1.39,1.4
14/07/2017 16:00:00,149.04,0.86,0.8
17/07/2017 16:00:00,149.56,0.35,0.4
18/07/2017 16:00:00,150.08,0.35,0.4
19/07/2017 16:00:00,151.02,0.63,0.6
20/07/2017 16:00:00,150.34,-0.45,-0.4
21/07/2017 16:00:00,150.27,-0.05,0
24/07/2017 16:00:00,152.09,1.21,1.2
25/07/2017 16:00:00,152.74,0.43,0.4
26/07/2017 16:00:00,153.46,0.47,0.4
27/07/2017 16:00:00,150.56,-1.89,-1.8
28/07/2017 16:00:00,149.50,-0.7,-0.8
31/07/2017 16:00:00,148.73,-0.52,-0.6
01/08/2017 16:00:00,150.05,0.89,0.8
02/08/2017 16:00:00,157.14,4.73,4.8
03/08/2017 16:00:00,155.57,-1,-1
04/08/2017 16:00:00,156.39,0.53,0.6
07/08/2017 16:00:00,158.81,1.55,1.6
08/08/2017 16:00:00,160.08,0.8,0.8
09/08/2017 16:00:00,161.06,0.61,0.6
10/08/2017 16:00:00,155.32,-3.56,-3.6
11/08/2017 16:00:00,157.48,1.39,1.4
14/08/2017 16:00:00,159.85,1.5,1.6
15/08/2017 16:00:00,161.60,1.09,1
16/08/2017 16:00:00,160.95,-0.4,-0.4
17/08/2017 16:00:00,157.86,-1.92,-2
18/08/2017 16:00:00,157.50,-0.23,-0.2
21/08/2017 16:00:00,157.21,-0.18,-0.2
22/08/2017 16:00:00,159.78,1.63,1.6
23/08/2017 16:00:00,159.98,0.13,0.2
24/08/2017 16:00:00,159.27,-0.44,-0.4
25/08/2017 16:00:00,159.86,0.37,0.4
28/08/2017 16:00:00,161.47,1.01,1
29/08/2017 16:00:00,162.91,0.89,0.8
30/08/2017 16:00:00,163.35,0.27,0.2
31/08/2017 16:00:00,164.00,0.4,0.4
01/09/2017 16:00:00,164.05,0.03,0
05/09/2017 16:00:00,162.08,-1.2,-1.2
06/09/2017 16:00:00,161.91,-0.1,-0.2
07/09/2017 16:00:00,161.26,-0.4,-0.4
08/09/2017 16:00:00,158.63,-1.63,-1.6
11/09/2017 16:00:00,161.50,1.81,1.8
12/09/2017 16:00:00,160.86,-0.4,-0.4
13/09/2017 16:00:00,159.65,-0.75,-0.8
14/09/2017 16:00:00,158.28,-0.86,-0.8
15/09/2017 16:00:00,159.88,1.01,1
18/09/2017 16:00:00,158.67,-0.76,-0.8
19/09/2017 16:00:00,158.73,0.04,0
20/09/2017 16:00:00,156.07,-1.68,-1.6
21/09/2017 16:00:00,153.39,-1.72,-1.8
22/09/2017 16:00:00,151.89,-0.98,-1
25/09/2017 16:00:00,150.55,-0.88,-0.8
26/09/2017 16:00:00,153.14,1.72,1.8
27/09/2017 16:00:00,154.23,0.71,0.8
28/09/2017 16:00:00,153.28,-0.62,-0.6
29/09/2017 16:00:00,154.12,0.55,0.6
02/10/2017 16:00:00,153.81,-0.2,-0.2
03/10/2017 16:00:00,154.48,0.44,0.4
04/10/2017 16:00:00,153.48,-0.65,-0.6
05/10/2017 16:00:00,155.39,1.24,1.2
6/10/2017 16:00:00,155.30,-0.06,0
9/10/2017 16:00:00,155.84,0.35,0.4
10/10/2017 16:00:00,155.90,0.04,0
11/10/2017 16:00:00,156.55,0.42,0.4
12/10/2017 16:00:00,156.00,-0.35,-0.4
13/10/2017 16:00:00,156.99,0.63,0.6
16/10/2017 16:00:00,159.88,1.84,1.8
17/10/2017 16:00:00,160.47,0.37,0.4
18/10/2017 16:00:00,159.76,-0.44,-0.4
19/10/2017 16:00:00,155.98,-2.37,-2.4
20/10/2017 16:00:00,156.25,0.17,0.2
23/10/2017 16:00:00,156.17,-0.05,0
24/10/2017 16:00:00,157.10,0.6,0.6
25/10/2017 16:00:00,156.41,-0.44,-0.4
26/10/2017 16:00:00,157.41,0.64,0.6
27/10/2017 16:00:00,163.05,3.58,3.6
30/10/2017 16:00:00,166.72,2.25,2.2
31/10/2017 16:00:00,169.04,1.39,1.4
01/11/2017 16:00:00,166.89,-1.27,-1.2
02/11/2017 16:00:00,168.11,0.73,0.8
03/11/2017 16:00:00,172.50,2.61,2.6
06/11/2017 16:00:00,174.25,1.01,1
07/11/2017 16:00:00,174.81,0.32,0.4
8/11/2017 16:00:00,176.24,0.82,0.8
9/11/2017 16:00:00,175.88,-0.2,-0.2
10/11/2017 16:00:00,174.67,-0.69,-0.6
13/11/2017 16:00:00,173.97,-0.4,-0.4
14/11/2017 16:00:00,171.34,-1.51,-1.6
15/11/2017 16:00:00,169.08,-1.32,-1.4
16/11/2017 16:00:00,171.10,1.19,1.2
17/11/2017 16:00:00,170.15,-0.56,-0.6
20/11/2017 16:00:00,169.98,-0.1,0
21/11/2017 16:00:00,173.14,1.86,1.8
22/11/2017 16:00:00,174.96,1.05,1
24/11/2017 13:00:00,174.97,0.01,0
27/11/2017 16:00:00,174.09,-0.5,-0.6
28/11/2017 16:00:00,173.07,-0.59,-0.6
29/11/2017 16:00:00,169.48,-2.07,-2
30/11/2017 16:00:00,171.85,1.4,1.4
01/12/2017 16:00:00,171.05,-0.47,-0.4
04/12/2017 16:00:00,169.80,-0.73,-0.8
05/12/2017 16:00:00,169.64,-0.09,0
06/12/2017 16:00:00,169.01,-0.37,-0.4
7/12/2017 16:00:00,169.32,0.18,0.2
8/12/2017 16:00:00,169.37,0.03,0
11/12/2017 16:00:00,172.67,1.95,2
12/12/2017 16:00:00,171.70,-0.56,-0.6
13/12/2017 16:00:00,172.27,0.33,0.4
14/12/2017 16:00:00,172.22,-0.03,0
15/12/2017 16:00:00,173.97,1.02,1
18/12/2017 16:00:00,176.42,1.41,1.4
19/12/2017 16:00:00,174.54,-1.07,-1
20/12/2017 16:00:00,174.35,-0.11,-0.2
21/12/2017 16:00:00,175.01,0.38,0.4
22/12/2017 16:00:00,175.01,0,0
26/12/2017 16:00:00,170.57,-2.54,-2.6
27/12/2017 16:00:00,170.60,0.02,0
28/12/2017 16:00:00,171.08,0.28,0.2
29/12/2017 16:00:00,169.23,-1.08,-1
02/01/2018 16:00:00,172.26,1.79,1.8
03/01/2018 16:00:00,172.23,-0.02,0
04/01/2018 16:00:00,173.03,0.46,0.4
05/01/2018 16:00:00,175.00,1.14,1.2
08/01/2018 16:00:00,174.35,-0.37,-0.4
09/01/2018 16:00:00,174.33,-0.01,0
10/01/2018 16:00:00,174.29,-0.02,0
