Date,Close,Change,AVG
20/11/2017 16:00:00,82.53,0.16,0.2
21/11/2017 16:00:00,83.72,1.44,1.4
22/11/2017 16:00:00,83.11,-0.73,-0.8
24/11/2017 13:00:00,83.26,0.18,0.2
27/11/2017 16:00:00,83.87,0.73,0.8
28/11/2017 16:00:00,84.88,1.2,1.2
29/11/2017 16:00:00,83.34,-1.81,-1.8
30/11/2017 16:00:00,84.17,1,1
01/12/2017 16:00:00,84.26,0.11,0.2
04/12/2017 16:00:00,81.08,-3.77,-3.8
05/12/2017 16:00:00,81.59,0.63,0.6
06/12/2017 16:00:00,82.78,1.46,1.4
07/12/2017 16:00:00,82.49,-0.35,-0.4
08/12/2017 16:00:00,84.16,2.02,2
11/12/2017 16:00:00,85.23,1.27,1.2
12/12/2017 16:00:00,85.58,0.41,0.4
13/12/2017 16:00:00,85.35,-0.27,-0.2
14/12/2017 16:00:00,84.69,-0.77,-0.8
15/12/2017 16:00:00,86.85,2.55,2.6
18/12/2017 16:00:00,86.38,-0.54,-0.6
19/12/2017 16:00:00,85.83,-0.64,-0.6
20/12/2017 16:00:00,85.52,-0.36,-0.4
21/12/2017 16:00:00,85.5,-0.02,0
22/12/2017 16:00:00,85.51,0.01,0
26/12/2017 16:00:00,85.4,-0.13,-0.2
27/12/2017 16:00:00,85.71,0.36,0.4
28/12/2017 16:00:00,85.72,0.01,0
29/12/2017 16:00:00,85.54,-0.21,-0.2
02/01/2018 16:00:00,85.95,0.48,0.4
03/01/2018 16:00:00,86.35,0.47,0.4
04/01/2018 16:00:00,87.11,0.88,0.8
05/01/2018 16:00:00,88.19,1.24,1.2
08/01/2018 16:00:00,88.28,0.1,0.2
09/01/2018 16:00:00,88.22,-0.07,0
10/01/2018 16:00:00,87.82,-0.45,-0.4
11/01/2018 16:00:00,88.08,0.3,0.2
12/01/2018 16:00:00,89.6,1.73,1.8
16/01/2018 16:00:00,88.35,-1.4,-1.4
17/01/2018 16:00:00,90.14,2.03,2
18/01/2018 16:00:00,90.1,-0.04,0
19/01/2018 16:00:00,90,-0.11,-0.2
22/01/2018 16:00:00,91.61,1.79,1.8
23/01/2018 16:00:00,91.9,0.32,0.4
24/01/2018 16:00:00,91.82,-0.09,0
25/01/2018 16:00:00,92.33,0.56,0.6
26/01/2018 16:00:00,94.06,1.87,1.8
29/01/2018 16:00:00,93.92,-0.15,-0.2
30/01/2018 16:00:00,92.74,-1.26,-1.2
31/01/2018 16:00:00,95.01,2.45,2.4
01/02/2018 16:00:00,94.26,-0.79,-0.8
02/02/2018 16:00:00,91.78,-2.63,-2.6
05/02/2018 16:00:00,88,-4.12,-4.2
06/02/2018 16:00:00,91.33,3.78,3.8
07/02/2018 16:00:00,89.61,-1.88,-1.8
08/02/2018 16:00:00,85.01,-5.13,-5.2
09/02/2018 16:00:00,88.18,3.73,3.8
12/02/2018 16:00:00,89.13,1.08,1
13/02/2018 16:00:00,89.83,0.79,0.8
14/02/2018 16:00:00,90.81,1.09,1
15/02/2018 16:00:00,92.66,2.04,2
16/02/2018 16:00:00,92,-0.71,-0.8
20/02/2018 16:00:00,92.72,0.78,0.8
21/02/2018 16:00:00,91.49,-1.33,-1.4
22/02/2018 16:00:00,91.73,0.26,0.2
23/02/2018 16:00:00,94.06,2.54,2.6
